0,Americas
0,Europe
0,Africa
0,Eastern Mediterranean
0,Africa
0,Europe
0,Africa
0,Africa
0,Western Pacific
0,Europe
0,Europe
0,Eastern Mediterranean
0,Africa
0,Western Pacific
0,Africa
0,Europe
0,South-East Asia
0,Eastern Mediterranean
0,Americas
0,Europe
0,Europe
0,Eastern Mediterranean
0,Western Pacific
0,Europe
0,Africa
2,South-East Asia
0,South-East Asia
0,Africa
0,Americas
0,Eastern Mediterranean
0,Europe
0,Americas
0,Africa
0,Europe
0,Eastern Mediterranean
0,Europe
0,Americas
0,Europe
0,Americas
0,Western Pacific
0,Eastern Mediterranean
0,Africa
0,Eastern Mediterranean
0,Africa
0,Africa
0,Eastern Mediterranean
0,Europe
0,Africa
0,Europe
0,Africa
0,Americas
0,Americas
0,Europe
4,Western Pacific
0,Europe
0,Europe
0,Americas
0,Eastern Mediterranean
0,South-East Asia
0,Americas
0,Europe
0,Europe
0,Americas
0,Africa
0,South-East Asia
0,Americas
0,Europe
0,Africa
0,Americas
0,Western Pacific
0,Europe
0,Africa
0,South-East Asia
0,Africa
0,Africa
0,Western Pacific
0,Africa
1,Americas
0,Africa
0,Africa
0,Americas
669,Western Pacific
0,Americas
0,Africa
0,Africa
0,Africa
0,Americas
0,Africa
0,Europe
0,Americas
0,Europe
0,Europe
0,Europe
0,Eastern Mediterranean
0,Americas
0,Americas
0,Americas
0,Eastern Mediterranean
0,Americas
0,Africa
0,Africa
0,Europe
0,Africa
0,Africa
0,Western Pacific
0,Europe
0,Europe
0,Africa
0,Africa
0,Europe
0,Europe
0,Africa
0,Europe
0,Europe
0,Americas
0,Americas
0,Africa
0,Africa
0,Americas
0,Americas
0,Europe
0,Americas
0,Europe
0,Europe
0,South-East Asia
0,South-East Asia
0,Eastern Mediterranean
0,Eastern Mediterranean
0,Europe
0,Europe
0,Europe
0,Americas
2,Western Pacific
0,Eastern Mediterranean
0,Europe
0,Africa
0,Europe
0,Eastern Mediterranean
0,Europe
0,Western Pacific
0,Europe
0,Eastern Mediterranean
0,Africa
0,Africa
0,Eastern Mediterranean
0,Europe
0,Europe
0,Europe
0,Africa
0,Africa
1,Western Pacific
0,South-East Asia
0,Africa
0,Europe
0,Africa
0,Africa
0,Americas
0,Europe
0,Europe
0,Western Pacific
0,Europe
0,Eastern Mediterranean
0,Africa
0,Africa
0,South-East Asia
0,Europe
0,Western Pacific
0,Americas
0,Africa
0,Africa
0,Europe
0,Europe
0,Eastern Mediterranean
0,Eastern Mediterranean
0,Americas
0,Western Pacific
0,Americas
0,Americas
0,Western Pacific
0,Europe
0,Europe
0,Eastern Mediterranean
0,Europe
0,Europe
0,Africa
0,Americas
0,Americas
0,Americas
0,Europe
0,Africa
0,Eastern Mediterranean
0,Africa
0,Europe
0,Africa
0,Africa
1,Western Pacific
0,Europe
0,Europe
0,Eastern Mediterranean
0,Africa
1,Western Pacific
0,Africa
0,Europe
0,South-East Asia
0,Eastern Mediterranean
0,Americas
0,Europe
0,Europe
0,Eastern Mediterranean
1,Western Pacific
0,Europe
0,Africa
1,South-East Asia
0,South-East Asia
0,Africa
0,Americas
0,Eastern Mediterranean
0,Europe
3,Americas
0,Africa
0,Europe
0,Eastern Mediterranean
0,Europe
0,Americas
0,Europe
0,Americas
0,Western Pacific
0,Eastern Mediterranean
0,Africa
0,Eastern Mediterranean
0,Africa
0,Africa
0,Eastern Mediterranean
0,Europe
0,Africa
0,Europe
0,Africa
0,Americas
0,Americas
0,Europe
1,Western Pacific
0,Europe
0,Europe
0,Americas
0,Eastern Mediterranean
0,South-East Asia
0,Americas
0,Europe
0,Europe
0,Americas
0,Africa
0,South-East Asia
0,Americas
0,Europe
0,Africa
0,Americas
0,Western Pacific
0,Europe
0,Africa
0,South-East Asia
0,Africa
0,Africa
1,Western Pacific
0,Africa
0,Americas
0,Africa
0,Africa
0,Americas
802,Western Pacific
0,Americas
0,Africa
0,Africa
0,Africa
0,Americas
0,Africa
0,Europe
0,Americas
0,Europe
0,Europe
0,Europe
0,Eastern Mediterranean
0,Americas
0,Americas
0,Americas
0,Eastern Mediterranean
0,Americas
0,Africa
0,Africa
0,Europe
0,Africa
0,Africa
0,Western Pacific
0,Europe
0,Europe
0,Africa
0,Africa
0,Europe
1,Europe
0,Africa
0,Europe
0,Europe
0,Americas
0,Americas
0,Africa
0,Africa
0,Americas
0,Americas
0,Europe
0,Americas
0,Europe
0,Europe
0,South-East Asia
0,South-East Asia
0,Eastern Mediterranean
0,Eastern Mediterranean
0,Europe
0,Europe
0,Europe
0,Americas
0,Western Pacific
0,Eastern Mediterranean
0,Europe
0,Africa
0,Europe
0,Eastern Mediterranean
0,Europe
0,Western Pacific
0,Europe
0,Eastern Mediterranean
0,Africa
0,Africa
0,Eastern Mediterranean
0,Europe
0,Europe
0,Europe
0,Africa
0,Africa
0,Western Pacific
0,South-East Asia
0,Africa
0,Europe
0,Africa
0,Africa
0,Americas
0,Europe
0,Europe
0,Western Pacific
0,Europe
0,Eastern Mediterranean
0,Africa
0,Africa
0,South-East Asia
0,Europe
0,Western Pacific
0,Americas
0,Africa
0,Africa
0,Europe
0,Europe
0,Eastern Mediterranean
0,Eastern Mediterranean
0,Americas
0,Western Pacific
0,Americas
0,Americas
0,Western Pacific
0,Europe
0,Europe
0,Eastern Mediterranean
0,Europe
0,Europe
0,Africa
0,Americas
0,Americas
0,Americas
0,Europe
0,Africa
0,Eastern Mediterranean
0,Africa
0,Europe
0,Africa
0,Africa
1,Western Pacific
0,Europe
0,Europe
0,Eastern Mediterranean
0,Africa
1,Western Pacific
0,Africa
0,Europe
1,South-East Asia
0,Eastern Mediterranean
0,Americas
0,Europe
0,Europe
0,Eastern Mediterranean
1,Western Pacific
0,Europe
0,Africa
0,South-East Asia
0,South-East Asia
0,Africa
0,Americas
0,Eastern Mediterranean
0,Europe
0,Americas
0,Africa
0,Europe
0,Eastern Mediterranean
0,Europe
0,Americas
0,Europe
0,Americas
0,Western Pacific
0,Eastern Mediterranean
0,Africa
0,Eastern Mediterranean
0,Africa
0,Africa
0,Eastern Mediterranean
0,Europe
0,Africa
0,Europe
0,Africa
0,Americas
0,Americas
0,Europe
0,Western Pacific
0,Europe
0,Europe
0,Americas
0,Eastern Mediterranean
0,South-East Asia
0,Americas
0,Europe
0,Europe
0,Americas
0,Africa
0,South-East Asia
0,Americas
0,Europe
0,Africa
0,Americas
0,Western Pacific
0,Europe
0,Africa
0,South-East Asia
0,Africa
0,Africa
0,Western Pacific
0,Africa
1,Americas
0,Africa
0,Africa
0,Americas
2632,Western Pacific
0,Americas
0,Africa
0,Africa
0,Africa
0,Americas
0,Africa
0,Europe
0,Americas
0,Europe
0,Europe
0,Europe
0,Eastern Mediterranean
0,Americas
0,Americas
0,Americas
0,Eastern Mediterranean
0,Americas
0,Africa
0,Africa
0,Europe
0,Africa
0,Africa
0,Western Pacific
0,Europe
1,Europe
0,Africa
0,Africa
0,Europe
3,Europe
0,Africa
0,Europe
0,Europe
0,Americas
0,Americas
0,Africa
0,Africa
0,Americas
0,Americas
0,Europe
0,Americas
0,Europe
0,Europe
0,South-East Asia
0,South-East Asia
0,Eastern Mediterranean
0,Eastern Mediterranean
0,Europe
0,Europe
0,Europe
0,Americas
3,Western Pacific
0,Eastern Mediterranean
0,Europe
0,Africa
0,Europe
0,Eastern Mediterranean
0,Europe
0,Western Pacific
0,Europe
0,Eastern Mediterranean
0,Africa
0,Africa
0,Eastern Mediterranean
0,Europe
0,Europe
0,Europe
0,Africa
0,Africa
0,Western Pacific
0,South-East Asia
0,Africa
0,Europe
0,Africa
0,Africa
0,Americas
0,Europe
0,Europe
0,Western Pacific
0,Europe
0,Eastern Mediterranean
0,Africa
0,Africa
0,South-East Asia
0,Europe
0,Western Pacific
0,Americas
0,Africa
0,Africa
0,Europe
0,Europe
0,Eastern Mediterranean
0,Eastern Mediterranean
0,Americas
0,Western Pacific
0,Americas
0,Americas
0,Western Pacific
0,Europe
0,Europe
0,Eastern Mediterranean
0,Europe
0,Europe
0,Africa
0,Americas
0,Americas
0,Americas
0,Europe
0,Africa
0,Eastern Mediterranean
0,Africa
0,Europe
0,Africa
0,Africa
2,Western Pacific
0,Europe
0,Europe
0,Eastern Mediterranean
0,Africa
0,Western Pacific
0,Africa
0,Europe
0,South-East Asia
0,Eastern Mediterranean
0,Americas
0,Europe
0,Europe
0,Eastern Mediterranean
3,Western Pacific
0,Europe
0,Africa
6,South-East Asia
0,South-East Asia
0,Africa
0,Americas
0,Eastern Mediterranean
0,Europe
0,Americas
0,Africa
0,Europe
0,Eastern Mediterranean
0,Europe
0,Americas
0,Europe
0,Americas
0,Western Pacific
0,Eastern Mediterranean
0,Africa
0,Eastern Mediterranean
0,Africa
0,Africa
0,Eastern Mediterranean
0,Europe
0,Africa
0,Europe
0,Africa
0,Americas
0,Americas
0,Europe
1,Western Pacific
0,Europe
0,Europe
0,Americas
0,Eastern Mediterranean
0,South-East Asia
0,Americas
0,Europe
0,Europe
0,Americas
0,Africa
0,South-East Asia
0,Americas
0,Europe
0,Africa
0,Americas
0,Western Pacific
0,Europe
0,Africa
0,South-East Asia
0,Africa
0,Africa
0,Western Pacific
0,Africa
0,Americas
0,Africa
0,Africa
0,Americas
578,Western Pacific
0,Americas
0,Africa
0,Africa
0,Africa
0,Americas
0,Africa
0,Europe
0,Americas
0,Europe
0,Europe
0,Europe
0,Eastern Mediterranean
0,Americas
0,Americas
0,Americas
0,Eastern Mediterranean
0,Americas
0,Africa
0,Africa
0,Europe
0,Africa
0,Africa
0,Western Pacific
1,Europe
1,Europe
0,Africa
0,Africa
0,Europe
0,Europe
0,Africa
0,Europe
0,Europe
0,Americas
0,Americas
0,Africa
0,Africa
0,Americas
0,Americas
0,Europe
0,Americas
0,Europe
0,Europe
0,South-East Asia
0,South-East Asia
0,Eastern Mediterranean
0,Eastern Mediterranean
0,Europe
0,Europe
0,Europe
0,Americas
0,Western Pacific
0,Eastern Mediterranean
0,Europe
0,Africa
0,Europe
0,Eastern Mediterranean
0,Europe
0,Western Pacific
0,Europe
0,Eastern Mediterranean
0,Africa
0,Africa
0,Eastern Mediterranean
0,Europe
0,Europe
0,Europe
0,Africa
0,Africa
3,Western Pacific
0,South-East Asia
0,Africa
0,Europe
0,Africa
0,Africa
0,Americas
0,Europe
0,Europe
0,Western Pacific
0,Europe
0,Eastern Mediterranean
0,Africa
0,Africa
0,South-East Asia
0,Europe
0,Western Pacific
0,Americas
0,Africa
0,Africa
0,Europe
0,Europe
0,Eastern Mediterranean
0,Eastern Mediterranean
0,Americas
0,Western Pacific
0,Americas
0,Americas
0,Western Pacific
0,Europe
0,Europe
0,Eastern Mediterranean
0,Europe
0,Europe
0,Africa
0,Americas
0,Americas
0,Americas
0,Europe
0,Africa
0,Eastern Mediterranean
0,Africa
0,Europe
0,Africa
0,Africa
0,Western Pacific
0,Europe
0,Europe
0,Eastern Mediterranean
0,Africa
0,Western Pacific
0,Africa
0,Europe
0,South-East Asia
0,Eastern Mediterranean
0,Americas
0,Europe
0,Europe
0,Eastern Mediterranean
0,Western Pacific
0,Europe
0,Africa
0,South-East Asia
0,South-East Asia
0,Africa
0,Americas
0,Eastern Mediterranean
0,Europe
0,Americas
0,Africa
0,Europe
4,Eastern Mediterranean
0,Europe
0,Americas
0,Europe
0,Americas
0,Western Pacific
0,Eastern Mediterranean
0,Africa
0,Eastern Mediterranean
0,Africa
0,Africa
0,Eastern Mediterranean
0,Europe
0,Africa
0,Europe
0,Africa
0,Americas
0,Americas
0,Europe
3,Western Pacific
0,Europe
0,Europe
0,Americas
0,Eastern Mediterranean
0,South-East Asia
0,Americas
0,Europe
0,Europe
0,Americas
0,Africa
0,South-East Asia
0,Americas
0,Europe
0,Africa
0,Americas
0,Western Pacific
0,Europe
0,Africa
0,South-East Asia
0,Africa
0,Africa
0,Western Pacific
0,Africa
0,Americas
0,Africa
0,Africa
0,Americas
2054,Western Pacific
0,Americas
0,Africa
0,Africa
0,Africa
0,Americas
0,Africa
0,Europe
0,Americas
0,Europe
0,Europe
0,Europe
0,Eastern Mediterranean
0,Americas
0,Americas
0,Americas
0,Eastern Mediterranean
0,Americas
0,Africa
0,Africa
0,Europe
0,Africa
0,Africa
0,Western Pacific
0,Europe
0,Europe
0,Africa
0,Africa
0,Europe
0,Europe
0,Africa
0,Europe
0,Europe
0,Americas
0,Americas
0,Africa
0,Africa
0,Americas
0,Americas
0,Europe
0,Americas
0,Europe
0,Europe
1,South-East Asia
0,South-East Asia
0,Eastern Mediterranean
0,Eastern Mediterranean
0,Europe
0,Europe
0,Europe
0,Americas
4,Western Pacific
0,Eastern Mediterranean
0,Europe
0,Africa
0,Europe
0,Eastern Mediterranean
0,Europe
0,Western Pacific
0,Europe
0,Eastern Mediterranean
0,Africa
0,Africa
0,Eastern Mediterranean
0,Europe
0,Europe
0,Europe
0,Africa
0,Africa
1,Western Pacific
0,South-East Asia
0,Africa
0,Europe
0,Africa
0,Africa
0,Americas
0,Europe
0,Europe
0,Western Pacific
0,Europe
0,Eastern Mediterranean
0,Africa
0,Africa
0,South-East Asia
0,Europe
0,Western Pacific
0,Americas
0,Africa
0,Africa
0,Europe
0,Europe
0,Eastern Mediterranean
0,Eastern Mediterranean
0,Americas
0,Western Pacific
0,Americas
0,Americas
1,Western Pacific
0,Europe
0,Europe
0,Eastern Mediterranean
0,Europe
0,Europe
0,Africa
0,Americas
0,Americas
0,Americas
0,Europe
0,Africa
0,Eastern Mediterranean
0,Africa
0,Europe
0,Africa
0,Africa
3,Western Pacific
0,Europe
0,Europe
0,Eastern Mediterranean
0,Africa
0,Western Pacific
0,Africa
0,Europe
0,South-East Asia
0,Eastern Mediterranean
0,Americas
0,Europe
0,Europe
0,Eastern Mediterranean
1,Western Pacific
0,Europe
0,Africa
0,South-East Asia
0,South-East Asia
0,Africa
0,Americas
0,Eastern Mediterranean
0,Europe
0,Americas
0,Africa
0,Europe
0,Eastern Mediterranean
0,Europe
0,Americas
0,Europe
0,Americas
0,Western Pacific
0,Eastern Mediterranean
0,Africa
0,Eastern Mediterranean
0,Africa
0,Africa
0,Eastern Mediterranean
0,Europe
0,Africa
0,Europe
0,Africa
0,Americas
0,Americas
0,Europe
0,Western Pacific
0,Europe
0,Europe
0,Americas
0,Eastern Mediterranean
0,South-East Asia
0,Americas
0,Europe
0,Europe
0,Americas
0,Africa
0,South-East Asia
0,Americas
0,Europe
0,Africa
0,Americas
0,Western Pacific
0,Europe
0,Africa
0,South-East Asia
0,Africa
0,Africa
0,Western Pacific
0,Africa
2,Americas
0,Africa
0,Africa
0,Americas
1661,Western Pacific
0,Americas
0,Africa
0,Africa
0,Africa
0,Americas
0,Africa
0,Europe
0,Americas
0,Europe
0,Europe
0,Europe
0,Eastern Mediterranean
0,Americas
0,Americas
0,Americas
0,Eastern Mediterranean
0,Americas
0,Africa
0,Africa
0,Europe
0,Africa
0,Africa
0,Western Pacific
0,Europe
0,Europe
0,Africa
0,Africa
0,Europe
1,Europe
0,Africa
0,Europe
0,Europe
0,Americas
0,Americas
0,Africa
0,Africa
0,Americas
0,Americas
0,Europe
0,Americas
0,Europe
0,Europe
0,South-East Asia
0,South-East Asia
0,Eastern Mediterranean
0,Eastern Mediterranean
0,Europe
0,Europe
2,Europe
0,Americas
4,Western Pacific
0,Eastern Mediterranean
0,Europe
0,Africa
0,Europe
0,Eastern Mediterranean
0,Europe
0,Western Pacific
0,Europe
0,Eastern Mediterranean
0,Africa
0,Africa
0,Eastern Mediterranean
0,Europe
0,Europe
0,Europe
0,Africa
0,Africa
0,Western Pacific
0,South-East Asia
0,Africa
0,Europe
0,Africa
0,Africa
0,Americas
0,Europe
0,Europe
0,Western Pacific
0,Europe
0,Eastern Mediterranean
0,Africa
0,Africa
0,South-East Asia
0,Europe
0,Western Pacific
0,Americas
0,Africa
0,Africa
0,Europe
0,Europe
0,Eastern Mediterranean
0,Eastern Mediterranean
0,Americas
0,Western Pacific
0,Americas
0,Americas
0,Western Pacific
0,Europe
0,Europe
0,Eastern Mediterranean
0,Europe
2,Europe
0,Africa
0,Americas
0,Americas
0,Americas
0,Europe
0,Africa
0,Eastern Mediterranean
0,Africa
0,Europe
0,Africa
0,Africa
3,Western Pacific
0,Europe
0,Europe
0,Eastern Mediterranean
0,Africa
7,Western Pacific
0,Africa
0,Europe
0,South-East Asia
0,Eastern Mediterranean
0,Americas
1,Europe
0,Europe
0,Eastern Mediterranean
1,Western Pacific
0,Europe
0,Africa
5,South-East Asia
0,South-East Asia
0,Africa
0,Americas
0,Eastern Mediterranean
0,Europe
2,Americas
0,Africa
0,Europe
0,Eastern Mediterranean
2,Europe
0,Americas
0,Europe
0,Americas
0,Western Pacific
0,Eastern Mediterranean
0,Africa
0,Eastern Mediterranean
0,Africa
0,Africa
0,Eastern Mediterranean
0,Europe
0,Africa
0,Europe
0,Africa
0,Americas
0,Americas
0,Europe
3,Western Pacific
0,Europe
0,Europe
0,Americas
0,Eastern Mediterranean
0,South-East Asia
0,Americas
0,Europe
0,Europe
0,Americas
0,Africa
0,South-East Asia
0,Americas
0,Europe
0,Africa
0,Americas
0,Western Pacific
0,Europe
0,Africa
0,South-East Asia
0,Africa
0,Africa
0,Western Pacific
0,Africa
0,Americas
0,Africa
0,Africa
0,Americas
2089,Western Pacific
0,Americas
0,Africa
0,Africa
0,Africa
0,Americas
0,Africa
0,Europe
0,Americas
0,Europe
0,Europe
0,Europe
0,Eastern Mediterranean
0,Americas
0,Americas
0,Americas
0,Eastern Mediterranean
0,Americas
0,Africa
0,Africa
0,Europe
0,Africa
0,Africa
0,Western Pacific
0,Europe
1,Europe
0,Africa
0,Africa
0,Europe
3,Europe
0,Africa
